ts_event,rtype,publisher_id,instrument_id,action,side,depth,price,size,flags,ts_in_delta,sequence,bid_px_00,ask_px_00,bid_sz_00,ask_sz_00,bid_ct_00,ask_ct_00,bid_px_01,ask_px_01,bid_sz_01,ask_sz_01,bid_ct_01,ask_ct_01,bid_px_02,ask_px_02,bid_sz_02,ask_sz_02,bid_ct_02,ask_ct_02,bid_px_03,ask_px_03,bid_sz_03,ask_sz_03,bid_ct_03,ask_ct_03,bid_px_04,ask_px_04,bid_sz_04,ask_sz_04,bid_ct_04,ask_ct_04,bid_px_05,ask_px_05,bid_sz_05,ask_sz_05,bid_ct_05,ask_ct_05,bid_px_06,ask_px_06,bid_sz_06,ask_sz_06,bid_ct_06,ask_ct_06,bid_px_07,ask_px_07,bid_sz_07,ask_sz_07,bid_ct_07,ask_ct_07,bid_px_08,ask_px_08,bid_sz_08,ask_sz_08,bid_ct_08,ask_ct_08,bid_px_09,ask_px_09,bid_sz_09,ask_sz_09,bid_ct_09,ask_ct_09,symbol
2024-10-22 13:30:40.477238177+00:00,10,41,10888,A,B,0,420.0,100,194,57461,864388,419.1,420.0,100,100,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,MSFT
2024-10-22 13:30:40.477272185+00:00,10,41,10888,A,B,0,420.0,100,194,55533,864390,419.04,420.0,100,100,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,MSFT
2024-10-22 13:30:40.485764836+00:00,10,41,10888,A,B,0,420.0,100,194,56657,864454,419.1,420.0,100,100,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,MSFT
2024-10-22 13:30:40.497948030+00:00,10,41,10888,A,B,0,420.0,100,194,57198,864544,419.04,420.0,100,100,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,MSFT
2024-10-22 13:30:40.689607056+00:00,10,39,10888,A,A,4,420.8,2000,130,204333,149706,418.72,419.67,200,100,1,1,418.51,419.75,200,200,1,1,418.4,420.0,2000,2000,1,1,418.0,420.17,2000,200,1,1,417.6,420.8,2000,2000,1,1,417.2,421.2,2000,2000,1,1,416.82,421.6,100,2000,1,1,416.0,,2000,0,1,0,415.6,,2000,0,1,0,,,0,0,0,0,MSFT
2024-10-22 13:30:40.745981067+00:00,10,41,38,A,A,0,238.41,200,194,58585,868306,225.0,238.41,300,200,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,AAPL
2024-10-22 13:30:40.746234714+00:00,10,41,38,A,A,0,233.84,100,194,58282,868339,225.0,233.84,300,100,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,AAPL
2024-10-22 13:30:40.746271038+00:00,10,41,38,A,A,0,238.41,200,194,59171,868342,225.0,238.41,300,200,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,AAPL
2024-10-22 13:30:40.746282447+00:00,10,41,38,A,A,0,233.84,100,194,55640,868348,225.0,233.84,300,100,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,AAPL
2024-10-22 13:30:40.746407696+00:00,10,41,38,A,A,0,233.84,300,194,57396,868355,225.0,233.84,300,300,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,AAPL
2024-10-22 13:30:40.746440736+00:00,10,41,38,A,A,0,233.84,100,194,57003,868360,225.0,233.84,300,100,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,AAPL
2024-10-22 13:30:40.746503151+00:00,10,41,38,A,A,0,238.41,200,194,57504,868365,225.0,238.41,300,200,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,AAPL
2024-10-22 13:30:40.748876977+00:00,10,41,38,A,A,0,233.8,100,194,56138,868430,225.0,233.8,300,100,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,AAPL
2024-10-22 13:30:40.749181569+00:00,10,41,38,A,A,0,238.41,200,194,55607,868437,225.0,238.41,300,200,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,AAPL
2024-10-22 13:30:40.762458774+00:00,10,41,38,A,A,0,233.8,100,194,57072,868661,225.0,233.8,300,100,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,AAPL
2024-10-22 13:30:40.762855104+00:00,10,41,38,A,A,0,238.41,200,194,56197,868664,225.0,238.41,300,200,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,AAPL
2024-10-22 13:30:40.762999810+00:00,10,41,38,A,A,0,233.8,100,194,54308,868668,225.0,233.8,300,100,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,AAPL
2024-10-22 13:30:40.770522208+00:00,10,41,38,A,A,0,238.41,200,194,56725,868742,225.0,238.41,300,200,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,AAPL
2024-10-22 13:30:40.788620012+00:00,10,41,38,A,A,0,233.8,100,194,54387,868887,225.0,233.8,300,100,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,AAPL
2024-10-22 13:30:40.845004483+00:00,10,41,38,A,A,0,238.41,200,194,56030,869353,225.0,238.41,300,200,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,AAPL
2024-10-22 13:30:40.859807990+00:00,10,41,10888,A,B,0,420.0,100,194,58632,869544,388.0,420.0,103,100,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,MSFT
2024-10-22 13:30:40.860545759+00:00,10,41,10888,A,B,0,420.0,100,194,55137,869565,419.1,420.0,100,100,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,MSFT
2024-10-22 13:30:40.872178352+00:00,10,41,38,T,N,0,233.78,146,194,56509,869696,225.0,238.41,300,200,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,AAPL
2024-10-22 13:30:40.872241721+00:00,10,41,38,A,B,0,238.41,200,194,55338,869700,233.76,238.41,100,200,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,AAPL
2024-10-22 13:30:40.872324244+00:00,10,41,38,A,B,0,238.41,200,194,56275,869703,225.0,238.41,300,200,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,AAPL
2024-10-22 13:30:40.872839027+00:00,10,41,38,A,A,0,233.8,100,194,54952,869709,225.0,233.8,300,100,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,AAPL
2024-10-22 13:30:40.872898985+00:00,10,41,38,A,B,0,233.8,100,194,57070,869713,233.76,233.8,100,100,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,AAPL
2024-10-22 13:30:40.872920734+00:00,10,41,38,A,A,0,238.41,200,194,55394,869715,233.76,238.41,100,200,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,AAPL
2024-10-22 13:30:40.872924690+00:00,10,41,38,A,B,0,238.41,200,194,56641,869718,225.0,238.41,300,200,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,AAPL
2024-10-22 13:30:40.874639466+00:00,10,41,38,A,A,0,233.79,100,194,56083,869746,225.0,233.79,300,100,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,AAPL
2024-10-22 13:30:40.875457600+00:00,10,41,38,A,A,0,238.41,200,194,54206,869756,225.0,238.41,300,200,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,AAPL
2024-10-22 13:30:40.875503675+00:00,10,41,38,A,A,0,233.79,100,194,55946,869757,225.0,233.79,300,100,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,AAPL
2024-10-22 13:30:40.877094742+00:00,10,41,38,A,B,0,233.79,100,194,54642,869773,233.76,233.79,100,100,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,AAPL
2024-10-22 13:30:40.895274548+00:00,10,41,38,A,B,0,233.79,100,194,54483,869896,233.75,233.79,100,100,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,AAPL
2024-10-22 13:30:40.895577277+00:00,10,41,38,A,B,0,233.79,100,194,55250,869899,225.0,233.79,300,100,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,AAPL
2024-10-22 13:30:40.895691609+00:00,10,41,38,A,B,0,233.79,100,194,54116,869901,233.75,233.79,100,100,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,AAPL
2024-10-22 13:30:40.895833368+00:00,10,41,38,A,A,0,238.41,200,194,54652,869902,233.75,238.41,100,200,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,AAPL
2024-10-22 13:30:40.895840300+00:00,10,41,38,A,A,0,233.78,100,194,54227,869903,233.75,233.78,100,100,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,AAPL
2024-10-22 13:30:40.909151417+00:00,10,41,38,A,B,0,233.78,100,194,58376,870022,225.0,233.78,300,100,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,AAPL
2024-10-22 13:30:40.912634224+00:00,10,41,38,A,B,0,233.78,100,194,54425,870139,233.75,233.78,100,100,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,AAPL
2024-10-22 13:30:40.916092291+00:00,10,41,38,A,B,0,233.78,100,194,57911,870178,225.0,233.78,300,100,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,AAPL
2024-10-22 13:30:40.918721728+00:00,10,41,38,A,A,0,238.41,200,194,55859,870195,225.0,238.41,300,200,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,AAPL
2024-10-22 13:30:40.918903771+00:00,10,41,38,A,A,0,233.77,200,194,54082,870198,225.0,233.77,300,200,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,AAPL
2024-10-22 13:30:40.918963249+00:00,10,41,38,A,A,0,238.41,200,194,56281,870201,225.0,238.41,300,200,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,AAPL
2024-10-22 13:30:40.922616515+00:00,10,41,38,A,B,0,238.41,200,194,54195,870222,233.71,238.41,100,200,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,AAPL
2024-10-22 13:30:40.922645446+00:00,10,39,38,C,B,1,233.2,2000,130,204148,112347,233.4,234.2,2000,2000,1,1,233.0,234.4,2000,2000,1,1,232.8,234.6,2000,2000,1,1,,234.8,0,2000,0,1,,235.0,0,2000,0,1,,235.2,0,2000,0,1,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,AAPL
2024-10-22 13:30:40.923129285+00:00,10,41,38,A,B,0,238.41,200,194,54148,870229,225.0,238.41,300,200,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,AAPL
2024-10-22 13:30:40.923116994+00:00,10,39,38,C,B,0,233.4,2000,130,204055,112348,233.0,234.2,2000,2000,1,1,232.8,234.4,2000,2000,1,1,,234.6,0,2000,0,1,,234.8,0,2000,0,1,,235.0,0,2000,0,1,,235.2,0,2000,0,1,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,AAPL
2024-10-22 13:30:40.930069154+00:00,10,41,38,A,A,0,233.76,100,194,54344,870287,225.0,233.76,300,100,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,AAPL
2024-10-22 13:30:40.930592590+00:00,10,41,38,A,A,0,238.41,200,194,54598,870294,225.0,238.41,300,200,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,AAPL
2024-10-22 13:30:40.930619470+00:00,10,41,38,A,A,0,233.76,100,194,55336,870295,225.0,233.76,300,100,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,AAPL
2024-10-22 13:30:40.931125592+00:00,10,41,38,A,A,0,238.41,200,194,54398,870299,225.0,238.41,300,200,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,AAPL
2024-10-22 13:30:40.931131257+00:00,10,41,38,A,A,0,233.76,100,194,54363,870300,225.0,233.76,300,100,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,AAPL
2024-10-22 13:30:40.931677344+00:00,10,41,38,A,A,0,238.41,200,194,54414,870303,225.0,238.41,300,200,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,AAPL
2024-10-22 13:30:40.931698724+00:00,10,41,38,A,A,0,233.74,100,194,54768,870304,225.0,233.74,300,100,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,AAPL
2024-10-22 13:30:40.932237658+00:00,10,41,38,A,A,0,233.74,200,194,55625,870307,225.0,233.74,300,200,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,AAPL
2024-10-22 13:30:40.932714998+00:00,10,41,38,A,A,0,233.74,100,194,56519,870316,225.0,233.74,300,100,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,AAPL
2024-10-22 13:30:40.937517388+00:00,10,41,38,A,A,0,233.74,300,194,55174,870341,225.0,233.74,300,300,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,AAPL
2024-10-22 13:30:40.941744717+00:00,10,39,38,A,A,0,234.0,2000,130,204085,112357,233.0,234.0,2000,2000,1,1,232.8,234.2,2000,2000,1,1,,234.4,0,2000,0,1,,234.6,0,2000,0,1,,234.8,0,2000,0,1,,235.0,0,2000,0,1,,235.2,0,2000,0,1,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,AAPL
2024-10-22 13:30:40.941904090+00:00,10,39,38,C,A,6,235.2,2000,130,204227,112358,233.0,234.0,2000,2000,1,1,232.8,234.2,2000,2000,1,1,,234.4,0,2000,0,1,,234.6,0,2000,0,1,,234.8,0,2000,0,1,,235.0,0,2000,0,1,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,AAPL
2024-10-22 13:30:40.949708881+00:00,10,41,38,A,A,0,233.74,100,194,55419,870445,225.0,233.74,300,100,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,AAPL
2024-10-22 13:30:40.950187535+00:00,10,41,38,A,A,0,238.41,200,194,54149,870447,225.0,238.41,300,200,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,AAPL
2024-10-22 13:30:40.955286461+00:00,10,39,38,A,B,0,233.2,2000,130,204169,112362,233.2,234.0,2000,2000,1,1,233.0,234.2,2000,2000,1,1,232.8,234.4,2000,2000,1,1,,234.6,0,2000,0,1,,234.8,0,2000,0,1,,235.0,0,2000,0,1,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,AAPL
2024-10-22 13:30:40.959786831+00:00,10,41,38,A,A,0,233.74,100,194,54084,870537,225.0,233.74,300,100,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,AAPL
2024-10-22 13:30:40.961491415+00:00,10,41,38,A,A,0,238.41,200,194,55703,870553,225.0,238.41,300,200,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,AAPL
2024-10-22 13:30:40.962528192+00:00,10,41,38,A,B,0,238.41,200,194,54288,870563,233.7,238.41,100,200,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,AAPL
2024-10-22 13:30:40.962615632+00:00,10,41,38,A,A,0,233.74,100,194,54433,870565,233.7,233.74,100,100,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,AAPL
2024-10-22 13:30:40.963038133+00:00,10,41,38,A,A,0,238.41,200,194,54176,870570,233.7,238.41,100,200,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,AAPL
2024-10-22 13:30:40.963042164+00:00,10,41,38,A,B,0,238.41,200,194,54598,870571,225.0,238.41,300,200,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,AAPL
2024-10-22 13:30:40.969380031+00:00,10,41,38,A,B,0,238.41,200,194,55479,870587,233.71,238.41,100,200,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,AAPL
2024-10-22 13:30:40.972276867+00:00,10,39,38,A,B,0,233.4,2000,130,204184,112365,233.4,234.0,2000,2000,1,1,233.2,234.2,2000,2000,1,1,233.0,234.4,2000,2000,1,1,232.8,234.6,2000,2000,1,1,,234.8,0,2000,0,1,,235.0,0,2000,0,1,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,AAPL
2024-10-22 13:30:40.973092270+00:00,10,39,38,C,A,0,234.0,2000,130,204148,112367,233.4,234.2,2000,2000,1,1,233.2,234.4,2000,2000,1,1,233.0,234.6,2000,2000,1,1,232.8,234.8,2000,2000,1,1,,235.0,0,2000,0,1,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,AAPL
2024-10-22 13:30:40.975506282+00:00,10,41,38,A,A,0,233.74,100,194,55052,870614,233.71,233.74,100,100,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,AAPL
2024-10-22 13:30:40.993969447+00:00,10,41,38,A,B,0,233.74,100,194,55945,870664,233.69,233.74,100,100,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,AAPL
2024-10-22 13:30:40.994233150+00:00,10,41,38,A,A,0,238.41,200,194,56068,870665,233.69,238.41,100,200,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,AAPL
2024-10-22 13:30:40.994261983+00:00,10,41,38,A,B,0,238.41,200,194,54256,870666,225.0,238.41,300,200,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,AAPL
2024-10-22 13:30:40.995485579+00:00,10,41,38,A,A,0,233.74,100,194,54154,870674,225.0,233.74,300,100,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,AAPL
2024-10-22 13:30:40.995988288+00:00,10,41,38,A,A,0,233.74,200,194,55215,870678,225.0,233.74,300,200,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,AAPL
2024-10-22 13:30:40.997549413+00:00,10,39,38,A,A,0,234.0,2000,130,204206,112382,233.4,234.0,2000,2000,1,1,233.2,234.2,2000,2000,1,1,233.0,234.4,2000,2000,1,1,232.8,234.6,2000,2000,1,1,,234.8,0,2000,0,1,,235.0,0,2000,0,1,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,AAPL
2024-10-22 13:30:41.000603185+00:00,10,41,38,A,A,0,233.74,100,194,56823,870697,225.0,233.74,300,100,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,AAPL
2024-10-22 13:30:41.003473299+00:00,10,41,38,A,A,0,238.41,200,194,55813,870709,225.0,238.41,300,200,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,AAPL
2024-10-22 13:30:41.003609785+00:00,10,41,38,A,A,0,233.74,100,194,55441,870710,225.0,233.74,300,100,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,AAPL
2024-10-22 13:30:41.003965562+00:00,10,41,38,A,A,0,238.41,200,194,56251,870713,225.0,238.41,300,200,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,AAPL
